OpenCTD,,,,,,Commercial CTD,,,
Raw Data,,,,Processed Data,,Raw Data,,Processed Data,
Temp 1,Temp 2,Temp 3,Pressure,Depth (m),Temp C,Depth (m),Temp C,Depth (m),Temp C
4.81,4.5,4.81,6191.8,52.69,4.11,0.469,10.9969,0.47,11
4.81,4.5,4.81,6220.3,52.98,4.11,0.461,10.9966,0.46,11
4.81,4.44,4.81,6250.8,53.29,4.09,0.469,10.9928,0.47,10.99
4.81,4.44,4.81,6280.6,53.59,4.09,0.461,10.9906,0.46,10.99
4.81,4.44,4.81,6311.5,53.91,4.09,0.469,10.9916,0.47,10.99
4.75,4.44,4.81,6340.2,54.2,4.07,0.461,10.9926,0.46,10.99
4.75,4.44,4.81,6368,54.48,4.07,0.469,10.9933,0.47,10.99
4.75,4.38,4.75,6427.1,55.09,4.03,0.461,10.9933,0.46,10.99
4.75,4.38,4.75,6459,55.41,4.03,0.46,10.9933,0.46,10.99
4.75,4.38,4.75,6486.1,55.69,4.03,0.461,10.9936,0.46,10.99
4.69,4.38,4.75,6516,55.99,4.01,0.46,10.9914,0.46,10.99
4.69,4.38,4.75,6547.6,56.31,4.01,0.461,10.9896,0.46,10.99
4.69,4.38,4.75,6577,56.61,4.01,0.46,10.9899,0.46,10.99
4.69,4.38,4.69,6605.6,56.91,3.99,0.439,10.9889,0.44,10.99
4.69,4.31,4.69,6635.4,57.21,3.96,0.472,10.9851,0.47,10.99
4.69,4.31,4.69,6664,57.5,3.96,0.46,10.9812,0.46,10.98
4.69,4.31,4.75,6699.1,57.86,3.98,0.461,10.9801,0.46,10.98
4.63,4.31,4.69,6727.7,58.15,3.94,0.46,10.9808,0.46,10.98
4.69,4.31,4.69,6758.2,58.46,3.96,0.452,10.9834,0.45,10.98
4.69,4.31,4.69,6785.7,58.74,3.96,0.46,10.9856,0.46,10.99
4.63,4.25,4.69,6817.8,59.07,3.92,0.461,10.9829,0.46,10.98
4.63,4.31,4.69,6846.7,59.36,3.94,0.46,10.9779,0.46,10.98
4.63,4.31,4.69,6876.6,59.67,3.94,0.452,10.9842,0.45,10.98
4.63,4.31,4.69,6905.5,59.96,3.94,0.46,10.9919,0.46,10.99
4.63,4.31,4.69,6935.4,60.27,3.94,0.461,10.9942,0.46,10.99
4.63,4.31,4.69,6965.6,60.57,3.94,0.46,10.9925,0.46,10.99
4.63,4.25,4.69,6997.2,60.9,3.92,0.461,10.9902,0.46,10.99
4.63,4.25,4.69,7025.7,61.19,3.92,0.46,10.9894,0.46,10.99
4.63,4.31,4.69,7055.1,61.49,3.94,0.461,10.9867,0.46,10.99
4.63,4.25,4.69,7086.1,61.8,3.92,0.46,10.9858,0.46,10.99
4.63,4.31,4.69,7118.7,62.14,3.94,0.452,10.9871,0.45,10.99
4.63,4.25,4.69,7146.2,62.42,3.92,0.469,10.9887,0.47,10.99
4.63,4.25,4.63,7176.1,62.72,3.9,0.461,10.9887,0.46,10.99
4.63,4.25,4.69,7205.2,63.02,3.92,0.46,10.9869,0.46,10.99
4.63,4.25,4.69,7235.4,63.33,3.92,0.452,10.9877,0.45,10.99
4.63,4.31,4.69,7265.6,63.63,3.94,0.46,10.9894,0.46,10.99
4.63,4.25,4.69,7294.9,63.93,3.92,0.472,10.9911,0.47,10.99
4.63,4.25,4.69,7323.4,64.22,3.92,0.45,10.9924,0.45,10.99
4.63,4.25,4.69,7354.1,64.54,3.92,0.461,10.9934,0.46,10.99
4.63,4.25,4.69,7383.2,64.83,3.92,0.469,10.9942,0.47,10.99
4.63,4.25,4.69,7416.6,65.17,3.92,0.452,10.9927,0.45,10.99
4.63,4.25,4.69,7442.1,65.43,3.92,0.46,10.9899,0.46,10.99
4.63,4.31,4.69,7474.5,65.76,3.94,0.461,10.9874,0.46,10.99
4.63,4.25,4.69,7505.4,66.08,3.92,0.46,10.9866,0.46,10.99
4.63,4.31,4.69,7533.9,66.37,3.94,0.461,10.9879,0.46,10.99
4.63,4.31,4.69,7564.1,66.68,3.94,0.46,10.9914,0.46,10.99
4.63,4.25,4.63,7593.1,66.97,3.9,0.472,10.9928,0.47,10.99
4.63,4.25,4.69,7621.9,67.27,3.92,0.46,10.9942,0.46,10.99
4.63,4.25,4.63,7652.3,67.57,3.9,0.461,10.9959,0.46,11
4.63,4.25,4.69,7684.1,67.9,3.92,0.46,10.9969,0.46,11
4.63,4.25,4.69,7712,68.18,3.92,0.461,10.9958,0.46,11
4.63,4.25,4.69,7740.2,68.47,3.92,0.469,10.9952,0.47,11
4.63,4.25,4.69,7774.1,68.82,3.92,0.461,10.9949,0.46,10.99
4.63,4.25,4.69,7802.9,69.11,3.92,0.469,10.9946,0.47,10.99
4.63,4.25,4.69,7833.1,69.42,3.92,0.461,10.9944,0.46,10.99
4.63,4.25,4.69,7862.1,69.71,3.92,0.469,10.9937,0.47,10.99
4.56,4.25,4.69,7891.6,70.01,3.9,0.472,10.9956,0.47,11
4.63,4.25,4.69,7922.8,70.33,3.92,0.46,10.9972,0.46,11
4.63,4.25,4.69,7953.5,70.65,3.92,0.472,10.9983,0.47,11
4.63,4.25,4.69,7982.5,70.94,3.92,0.469,10.9972,0.47,11
4.63,4.25,4.69,8010.5,71.23,3.92,0.472,10.9946,0.47,10.99
4.63,4.25,4.69,8043.8,71.57,3.92,0.46,10.9923,0.46,10.99
4.63,4.25,4.69,8073.6,71.87,3.92,0.472,10.9874,0.47,10.99
4.63,4.25,4.69,8105.1,72.19,3.92,0.469,10.9874,0.47,10.99
4.63,4.25,4.69,8132.7,72.47,3.92,0.472,10.9896,0.47,10.99
4.63,4.25,4.69,8161.7,72.77,3.92,0.469,10.9904,0.47,10.99
4.63,4.25,4.69,8192.9,73.09,3.92,0.472,10.9897,0.47,10.99
4.63,4.25,4.69,8224.1,73.4,3.92,0.46,10.9908,0.46,10.99
4.63,4.25,4.69,8253.1,73.7,3.92,0.472,10.9904,0.47,10.99
4.63,4.25,4.69,8281.8,73.99,3.92,0.469,10.9897,0.47,10.99
4.63,4.25,4.69,8311.8,74.3,3.92,0.461,10.9917,0.46,10.99
4.63,4.25,4.69,8344.4,74.63,3.92,0.469,10.9924,0.47,10.99
4.63,4.25,4.69,8376.2,74.95,3.92,0.472,10.9921,0.47,10.99
4.63,4.31,4.69,8402.4,75.22,3.94,0.46,10.9924,0.46,10.99
4.63,4.25,4.69,8433.5,75.54,3.92,0.472,10.9933,0.47,10.99
4.56,4.25,4.69,8465.4,75.86,3.9,0.469,10.9934,0.47,10.99
4.56,4.25,4.69,8495.1,76.17,3.9,0.461,10.9934,0.46,10.99
4.63,4.25,4.69,8524.4,76.46,3.92,0.46,10.9929,0.46,10.99
4.56,4.25,4.69,8553,76.76,3.9,0.461,10.9894,0.46,10.99
4.56,4.25,4.69,8583.4,77.07,3.9,0.469,10.9876,0.47,10.99
4.63,4.25,4.69,8612.4,77.36,3.92,0.439,10.9862,0.44,10.99
4.56,4.25,4.69,8643.5,77.68,3.9,0.482,10.9823,0.48,10.98
4.56,4.25,4.69,8675.3,78,3.9,0.46,10.9784,0.46,10.98
4.56,4.25,4.69,8733.2,78.59,3.9,0.461,10.9809,0.46,10.98
4.63,4.25,4.69,8762.2,78.89,3.92,0.46,10.9866,0.46,10.99
4.63,4.25,4.69,8792.2,79.19,3.92,0.452,10.9909,0.45,10.99
4.63,4.25,4.69,8823,79.51,3.92,0.469,10.9933,0.47,10.99
4.63,4.25,4.69,8852.7,79.81,3.92,0.452,10.9944,0.45,10.99
4.63,4.31,4.69,8880.9,80.1,3.94,0.46,10.9949,0.46,10.99
4.63,4.31,4.69,8899,80.28,3.94,0.461,10.9956,0.46,11
4.63,4.25,4.69,8900.8,80.3,3.92,0.45,10.9954,0.45,11
4.63,4.31,4.69,8899,80.28,3.94,0.461,10.9951,0.46,11
4.63,4.31,4.69,8899,80.28,3.94,0.45,10.9949,0.45,10.99
4.63,4.31,4.69,8899.4,80.29,3.94,0.461,10.9952,0.46,11
4.63,4.31,4.69,8903,80.32,3.94,0.46,10.9937,0.46,10.99
4.63,4.31,4.69,8900.5,80.3,3.94,0.452,10.9931,0.45,10.99
4.63,4.31,4.69,8899.8,80.29,3.94,0.45,10.9947,0.45,10.99
4.63,4.31,4.69,8900.8,80.3,3.94,0.461,10.9958,0.46,11
4.63,4.31,4.69,8902.2,80.32,3.94,0.45,10.996,0.45,11
4.63,4.31,4.69,8902.6,80.32,3.94,0.452,10.9967,0.45,11
4.63,4.31,4.75,8901.8,80.31,3.96,0.46,10.9971,0.46,11
4.69,4.31,4.75,8902.5,80.32,3.98,0.461,10.9962,0.46,11
4.69,4.31,4.75,8899.6,80.29,3.98,0.45,10.9956,0.45,11
4.69,4.31,4.75,8905.7,80.35,3.98,0.461,10.9959,0.46,11
4.63,4.31,4.75,8901.1,80.3,3.96,0.46,10.9946,0.46,10.99
4.63,4.31,4.75,8902.9,80.32,3.96,0.452,10.9933,0.45,10.99
4.69,4.31,4.75,8902.6,80.32,3.98,0.469,10.9914,0.47,10.99
4.69,4.31,4.75,8903.6,80.33,3.98,0.452,10.9881,0.45,10.99
4.63,4.31,4.75,8902.6,80.32,3.96,0.46,10.9876,0.46,10.99
4.69,4.31,4.75,8904,80.33,3.98,0.461,10.9889,0.46,10.99
4.69,4.31,4.75,8904,80.33,3.98,0.469,10.9904,0.47,10.99
4.63,4.31,4.75,8903.7,80.33,3.96,0.461,10.9899,0.46,10.99
4.63,4.31,4.75,8903.4,80.33,3.96,0.469,10.9877,0.47,10.99
4.63,4.31,4.69,8900.5,80.3,3.94,0.461,10.9867,0.46,10.99
4.63,4.31,4.69,8904.4,80.34,3.94,0.469,10.9872,0.47,10.99
4.63,4.31,4.69,8902.7,80.32,3.94,0.461,10.9894,0.46,10.99
4.63,4.31,4.75,8907,80.36,3.96,0.46,10.9908,0.46,10.99
4.63,4.31,4.69,8904.5,80.34,3.94,0.482,10.9913,0.48,10.99
4.63,4.31,4.69,8903.8,80.33,3.94,0.469,10.9916,0.47,10.99
4.63,4.31,4.69,8904.2,80.34,3.94,0.472,10.9901,0.47,10.99
4.56,4.31,4.69,8904.9,80.34,3.92,0.479,10.9867,0.48,10.99
4.56,4.31,4.69,8904.9,80.34,3.92,0.461,10.9834,0.46,10.98
4.56,4.31,4.69,8904.9,80.34,3.92,0.469,10.9799,0.47,10.98
4.63,4.31,4.69,8903.5,80.33,3.94,0.472,10.9811,0.47,10.98
4.56,4.31,4.69,8905.3,80.35,3.92,0.479,10.9841,0.48,10.98
4.63,4.31,4.69,8906.7,80.36,3.94,0.461,10.9844,0.46,10.98
4.56,4.31,4.69,8906.7,80.36,3.92,0.469,10.9834,0.47,10.98
4.56,4.31,4.69,8905.7,80.35,3.92,0.472,10.9837,0.47,10.98
4.56,4.31,4.75,8903.5,80.33,3.94,0.469,10.9851,0.47,10.99
4.56,4.31,4.69,8904.6,80.34,3.92,0.472,10.9859,0.47,10.99
4.63,4.31,4.69,8905.7,80.35,3.94,0.46,10.9879,0.46,10.99
4.63,4.31,4.69,8905.7,80.35,3.94,0.472,10.9906,0.47,10.99
4.56,4.31,4.69,8904.6,80.34,3.92,0.46,10.9924,0.46,10.99
4.56,4.31,4.69,8905.7,80.35,3.92,0.461,10.9931,0.46,10.99
4.56,4.31,4.69,8906.7,80.36,3.92,0.46,10.9911,0.46,10.99
4.56,4.31,4.69,8906.7,80.36,3.92,0.461,10.9858,0.46,10.99
4.63,4.31,4.69,8905,80.34,3.94,0.46,10.9811,0.46,10.98
4.56,4.38,4.69,8903.9,80.33,3.94,0.461,10.9817,0.46,10.98
4.56,4.31,4.69,8905.3,80.35,3.92,0.46,10.9837,0.46,10.98
4.56,4.38,4.75,8908.6,80.38,3.96,0.452,10.9858,0.45,10.99
4.56,4.38,4.69,8906.4,80.36,3.94,0.46,10.9849,0.46,10.98
4.56,4.38,4.69,8905.7,80.35,3.94,0.461,10.9823,0.46,10.98
4.56,4.38,4.69,8905.3,80.35,3.94,0.45,10.9768,0.45,10.98
4.63,4.38,4.75,8906.1,80.36,3.99,0.461,10.9739,0.46,10.97
4.63,4.38,4.69,8908.2,80.38,3.97,0.46,10.9768,0.46,10.98
4.63,4.38,4.69,8906.1,80.36,3.97,0.452,10.9826,0.45,10.98
4.63,4.38,4.69,8906.1,80.36,3.97,0.46,10.9867,0.46,10.99
4.63,4.38,4.69,8906.1,80.36,3.97,0.46,10.9884,0.46,10.99
4.63,4.38,4.69,8907.1,80.37,3.97,0.452,10.9886,0.45,10.99
4.63,4.38,4.69,8906.1,80.36,3.97,0.46,10.989,0.46,10.99
4.63,4.38,4.75,8904.3,80.34,3.99,0.461,10.9883,0.46,10.99
4.63,4.38,4.69,8906.5,80.36,3.97,0.46,10.9852,0.46,10.99
4.63,4.38,4.69,8906.5,80.36,3.97,0.461,10.9824,0.46,10.98
4.56,4.38,4.69,8906.5,80.36,3.94,0.46,10.9812,0.46,10.98
4.56,4.38,4.69,8906.5,80.36,3.94,0.461,10.9811,0.46,10.98
4.56,4.38,4.69,8906.1,80.36,3.94,0.46,10.9836,0.46,10.98
4.56,4.38,4.69,8904.7,80.34,3.94,0.472,10.9862,0.47,10.99
4.56,4.38,4.69,8905.8,80.35,3.94,0.46,10.9877,0.46,10.99
4.63,4.38,4.69,8906.5,80.36,3.97,0.461,10.9879,0.46,10.99
4.56,4.38,4.69,8906.2,80.36,3.94,0.46,10.9876,0.46,10.99
4.56,4.44,4.69,8906.9,80.36,3.96,0.472,10.9876,0.47,10.99
4.56,4.38,4.69,8904.8,80.34,3.94,0.46,10.9867,0.46,10.99
4.56,4.38,4.69,8907.3,80.37,3.94,0.472,10.9856,0.47,10.99
4.56,4.38,4.69,8907.3,80.37,3.94,0.46,10.9869,0.46,10.99
4.63,4.38,4.69,8906.9,80.36,3.97,0.461,10.9876,0.46,10.99
4.56,4.38,4.69,8906.6,80.36,3.94,0.469,10.9874,0.47,10.99
4.56,4.44,4.69,8906.2,80.36,3.96,0.461,10.9887,0.46,10.99
4.63,4.44,4.63,8907.3,80.37,3.97,0.469,10.9889,0.47,10.99
4.56,4.38,4.69,8907.7,80.37,3.94,0.461,10.9858,0.46,10.99
4.56,4.38,4.69,8908.4,80.38,3.94,0.46,10.9806,0.46,10.98
4.56,4.38,4.69,8905.2,80.35,3.94,0.472,10.9821,0.47,10.98
4.56,4.38,4.69,8906.3,80.36,3.94,0.46,10.9844,0.46,10.98
4.56,4.38,4.69,8908.8,80.38,3.94,0.461,10.9848,0.46,10.98
4.56,4.38,4.69,8908.1,80.38,3.94,0.469,10.9849,0.47,10.98
4.56,4.38,4.69,8907,80.36,3.94,0.461,10.9841,0.46,10.98
4.56,4.44,4.69,8907.7,80.37,3.96,0.46,10.9842,0.46,10.98
4.56,4.38,4.69,8907.7,80.37,3.94,0.461,10.9846,0.46,10.98
4.56,4.44,4.69,8907.7,80.37,3.96,0.46,10.9852,0.46,10.99
4.56,4.38,4.69,8906.7,80.36,3.94,0.461,10.9862,0.46,10.99
4.56,4.38,4.69,8906.3,80.36,3.94,0.46,10.9877,0.46,10.99
4.56,4.38,4.69,8908.5,80.38,3.94,0.472,10.9892,0.47,10.99
4.56,4.38,4.69,8908.5,80.38,3.94,0.46,10.9899,0.46,10.99
4.56,4.38,4.69,8907.7,80.37,3.94,0.461,10.9911,0.46,10.99
4.56,4.44,4.69,8907.4,80.37,3.96,0.46,10.9911,0.46,10.99
4.56,4.44,4.69,8907.4,80.37,3.96,0.461,10.9906,0.46,10.99
4.56,4.44,4.69,8907.7,80.37,3.96,0.46,10.9886,0.46,10.99
4.56,4.38,4.69,8907.7,80.37,3.94,0.461,10.9866,0.46,10.99
4.56,4.44,4.69,8908.1,80.38,3.96,0.46,10.9861,0.46,10.99
4.56,4.44,4.69,8909.2,80.39,3.96,0.461,10.9869,0.46,10.99
4.56,4.44,4.69,8909.9,80.39,3.96,0.46,10.9851,0.46,10.99
4.56,4.44,4.69,8906.7,80.36,3.96,0.461,10.9806,0.46,10.98
4.56,4.44,4.69,8907.7,80.37,3.96,0.46,10.9793,0.46,10.98
4.56,4.44,4.69,8906.7,80.36,3.96,0.472,10.9858,0.47,10.99
4.63,4.44,4.69,8906.4,80.36,3.99,0.46,10.9912,0.46,10.99
4.63,4.44,4.69,8907.8,80.37,3.99,0.461,10.9941,0.46,10.99
4.63,4.44,4.69,8908.9,80.38,3.99,0.469,10.9922,0.47,10.99
4.63,4.44,4.69,8907.8,80.37,3.99,0.472,10.9891,0.47,10.99
4.63,4.44,4.69,8907.8,80.37,3.99,0.469,10.9916,0.47,10.99
4.63,4.44,4.69,8907.8,80.37,3.99,0.461,10.9934,0.46,10.99
4.63,4.44,4.69,8909.2,80.39,3.99,0.469,10.9947,0.47,10.99
4.56,4.5,4.75,8908.8,80.38,4,0.472,10.9956,0.47,11
4.56,4.44,4.69,8908.8,80.38,3.96,0.469,10.9953,0.47,11
4.63,4.5,4.75,8911.1,80.41,4.03,0.472,10.9944,0.47,10.99
4.63,4.44,4.75,8907.8,80.37,4.01,0.469,10.9949,0.47,10.99
4.56,4.44,4.69,8906.4,80.36,3.96,0.472,10.9949,0.47,10.99
4.56,4.44,4.69,8908.2,80.38,3.96,0.469,10.9941,0.47,10.99
4.63,4.5,4.69,8907.9,80.37,4.01,0.472,10.9929,0.47,10.99
4.63,4.5,4.69,8906.4,80.36,4.01,0.469,10.9921,0.47,10.99
4.63,4.5,4.69,8907.9,80.37,4.01,0.482,10.9922,0.48,10.99
4.63,4.5,4.69,8907.9,80.37,4.01,0.469,10.9921,0.47,10.99
4.56,4.44,4.69,8908.9,80.38,3.96,0.461,10.9919,0.46,10.99
4.56,4.5,4.69,8909.3,80.39,3.98,0.469,10.9916,0.47,10.99
4.56,4.44,4.69,8907.9,80.37,3.96,0.472,10.9919,0.47,10.99
4.63,4.44,4.69,8906.8,80.36,3.99,0.469,10.9933,0.47,10.99
4.56,4.5,4.69,8910,80.4,3.98,0.461,10.9952,0.46,11
4.56,4.5,4.69,8909.7,80.39,3.98,0.469,10.9946,0.47,10.99
4.56,4.5,4.69,8907.5,80.37,3.98,0.469,10.9926,0.47,10.99
4.63,4.5,4.75,8906.1,80.36,4.03,0.461,10.9888,0.46,10.99
4.63,4.5,4.75,8907.2,80.37,4.03,0.46,10.9827,0.46,10.98
4.63,4.5,4.75,8908.6,80.38,4.03,0.461,10.9786,0.46,10.98
4.63,4.5,4.75,8908.9,80.38,4.03,0.46,10.9801,0.46,10.98
4.63,4.5,4.75,8907.5,80.37,4.03,0.461,10.9817,0.46,10.98
4.56,4.5,4.75,8910,80.4,4,0.46,10.9848,0.46,10.98
4.63,4.5,4.75,8909.3,80.39,4.03,0.452,10.9906,0.45,10.99
4.63,4.5,4.75,8910.4,80.4,4.03,0.46,10.9947,0.46,10.99
4.63,4.5,4.75,8908.3,80.38,4.03,0.452,10.9966,0.45,11
4.63,4.5,4.69,8907.5,80.37,4.01,0.46,10.9972,0.46,11
4.63,4.5,4.69,8908.3,80.38,4.01,0.452,10.9974,0.45,11
4.56,4.5,4.69,8907.9,80.37,3.98,0.45,10.9971,0.45,11
4.63,4.5,4.69,8908.7,80.38,4.01,0.452,10.9961,0.45,11
4.63,4.5,4.69,8908.7,80.38,4.01,0.45,10.9937,0.45,10.99
4.56,4.56,4.69,8907.6,80.37,4,0.452,10.9914,0.45,10.99
4.56,4.56,4.69,8908.3,80.38,4,0.45,10.9936,0.45,10.99
4.56,4.5,4.69,8909.4,80.39,3.98,0.452,10.9971,0.45,11
4.56,4.5,4.69,8909.1,80.39,3.98,0.46,10.9986,0.46,11
4.56,4.5,4.69,8908,80.38,3.98,0.452,10.9983,0.45,11
4.63,4.5,4.69,8907.6,80.37,4.01,0.45,10.9979,0.45,11
4.56,4.5,4.69,8910.1,80.4,3.98,0.452,10.9969,0.45,11
4.56,4.56,4.69,8908,80.38,4,0.46,10.9929,0.46,10.99
4.56,4.5,4.69,8908.7,80.38,3.98,0.452,10.9916,0.45,10.99
4.63,4.5,4.69,8908.7,80.38,4.01,0.46,10.9917,0.46,10.99
4.56,4.5,4.69,8908.7,80.38,3.98,0.452,10.9921,0.45,10.99
4.56,4.5,4.69,8907.6,80.37,3.98,0.46,10.9919,0.46,10.99
4.56,4.5,4.69,8908.7,80.38,3.98,0.461,10.9921,0.46,10.99
4.56,4.56,4.69,8908.7,80.38,4,0.46,10.9921,0.46,10.99
4.56,4.5,4.69,8908.4,80.38,3.98,0.461,10.9912,0.46,10.99
4.56,4.56,4.69,8907.3,80.37,4,0.46,10.9896,0.46,10.99
4.56,4.56,4.69,8907,80.36,4,0.472,10.9876,0.47,10.99
4.56,4.56,4.69,8908,80.38,4,0.46,10.9859,0.46,10.99
4.56,4.56,4.69,8908.4,80.38,4,0.472,10.9846,0.47,10.98
4.56,4.5,4.69,8908.7,80.38,3.98,0.46,10.9842,0.46,10.98
4.56,4.5,4.69,8908.7,80.38,3.98,0.472,10.9844,0.47,10.98
4.56,4.5,4.69,8908.4,80.38,3.98,0.469,10.9854,0.47,10.99
4.56,4.56,4.69,8908.4,80.38,4,0.461,10.9869,0.46,10.99
4.56,4.56,4.69,8907.7,80.37,4,0.469,10.9883,0.47,10.99
4.56,4.5,4.63,8909.5,80.39,3.96,0.472,10.9894,0.47,10.99
4.56,4.5,4.69,8910.6,80.4,3.98,0.469,10.9897,0.47,10.99
4.56,4.56,4.69,8910.9,80.4,4,0.472,10.9894,0.47,10.99
4.56,4.56,4.69,8908.4,80.38,4,0.469,10.9894,0.47,10.99
4.56,4.5,4.69,8908.4,80.38,3.98,0.461,10.9904,0.46,10.99
4.56,4.56,4.69,8908.8,80.38,4,0.469,10.9912,0.47,10.99
4.56,4.5,4.69,8908.8,80.38,3.98,0.472,10.9917,0.47,10.99
4.56,4.56,4.69,8908.8,80.38,4,0.46,10.9919,0.46,10.99
4.56,4.5,4.69,8907.8,80.37,3.98,0.472,10.9916,0.47,10.99
4.56,4.56,4.69,8910.9,80.4,4,0.46,10.9916,0.46,10.99
4.56,4.56,4.69,8910.2,80.4,4,0.461,10.9917,0.46,10.99
4.56,4.56,4.69,8907.4,80.37,4,0.46,10.9922,0.46,10.99
4.56,4.56,4.69,8907.8,80.37,4,0.461,10.9924,0.46,10.99
4.56,4.56,4.69,8907.4,80.37,4,0.46,10.9921,0.46,10.99
4.56,4.56,4.69,8908.4,80.38,4,0.452,10.9921,0.45,10.99
4.56,4.56,4.69,8908.4,80.38,4,0.46,10.9916,0.46,10.99
4.56,4.56,4.69,8909.2,80.39,4,0.452,10.9916,0.45,10.99
4.56,4.56,4.69,8909.2,80.39,4,0.46,10.9914,0.46,10.99
4.56,4.56,4.69,8909.2,80.39,4,0.452,10.9902,0.45,10.99
4.56,4.56,4.75,8908.1,80.38,4.02,0.45,10.9846,0.45,10.98
,,,,,,0.452,10.9776,0.45,10.98
,,,,,,0.46,10.9802,0.46,10.98
,,,,,,0.452,10.9842,0.45,10.98
,,,,,,0.45,10.9804,0.45,10.98
,,,,,,0.45,10.9777,0.45,10.98
,,,,,,0.452,10.9806,0.45,10.98
,,,,,,0.46,10.9848,0.46,10.98
,,,,,,0.452,10.9852,0.45,10.99
,,,,,,0.46,10.9852,0.46,10.99
,,,,,,0.461,10.9856,0.46,10.99
,,,,,,0.45,10.9861,0.45,10.99
,,,,,,0.461,10.9858,0.46,10.99
,,,,,,0.469,10.9858,0.47,10.99
,,,,,,0.461,10.9862,0.46,10.99
,,,,,,0.46,10.9869,0.46,10.99
,,,,,,0.472,10.9884,0.47,10.99
,,,,,,0.469,10.9891,0.47,10.99
,,,,,,0.461,10.9901,0.46,10.99
,,,,,,0.469,10.9912,0.47,10.99
,,,,,,0.472,10.9917,0.47,10.99
,,,,,,0.479,10.9892,0.48,10.99
,,,,,,0.472,10.9831,0.47,10.98
,,,,,,0.469,10.9781,0.47,10.98
,,,,,,0.482,10.9752,0.48,10.98
,,,,,,0.469,10.9734,0.47,10.97
,,,,,,0.472,10.9714,0.47,10.97
,,,,,,0.479,10.9698,0.48,10.97
,,,,,,0.472,10.9687,0.47,10.97
,,,,,,0.479,10.9678,0.48,10.97
,,,,,,0.472,10.9676,0.47,10.97
,,,,,,0.479,10.9671,0.48,10.97
,,,,,,0.472,10.9669,0.47,10.97
,,,,,,0.47,10.9674,0.47,10.97
,,,,,,0.472,10.9678,0.47,10.97
,,,,,,0.47,10.9689,0.47,10.97
,,,,,,0.472,10.9706,0.47,10.97
,,,,,,0.47,10.9733,0.47,10.97
,,,,,,0.472,10.9754,0.47,10.98
,,,,,,0.47,10.9774,0.47,10.98
,,,,,,0.472,10.9743,0.47,10.97
,,,,,,0.47,10.9731,0.47,10.97
,,,,,,0.461,10.9781,0.46,10.98
,,,,,,0.47,10.9849,0.47,10.98
,,,,,,0.461,10.9883,0.46,10.99
,,,,,,0.47,10.9897,0.47,10.99
,,,,,,0.461,10.9902,0.46,10.99
,,,,,,0.47,10.9906,0.47,10.99
,,,,,,0.461,10.9914,0.46,10.99
,,,,,,0.47,10.9924,0.47,10.99
,,,,,,0.461,10.9933,0.46,10.99
,,,,,,0.46,10.9924,0.46,10.99
,,,,,,0.472,10.9919,0.47,10.99
,,,,,,0.46,10.9911,0.46,10.99
,,,,,,0.472,10.9908,0.47,10.99
,,,,,,0.46,10.9909,0.46,10.99
,,,,,,0.461,10.9912,0.46,10.99
,,,,,,0.47,10.9912,0.47,10.99
,,,,,,0.461,10.9914,0.46,10.99
,,,,,,0.46,10.9908,0.46,10.99
,,,,,,0.461,10.9916,0.46,10.99
,,,,,,0.47,10.9926,0.47,10.99
,,,,,,0.452,10.9931,0.45,10.99
,,,,,,0.47,10.9924,0.47,10.99
,,,,,,0.461,10.9917,0.46,10.99
,,,,,,0.45,10.9912,0.45,10.99
,,,,,,0.461,10.9911,0.46,10.99
,,,,,,0.46,10.9908,0.46,10.99
,,,,,,0.452,10.9906,0.45,10.99
,,,,,,0.46,10.9908,0.46,10.99
,,,,,,0.452,10.9911,0.45,10.99
,,,,,,0.46,10.9914,0.46,10.99
,,,,,,0.442,10.9911,0.44,10.99
,,,,,,0.46,10.9904,0.46,10.99
,,,,,,0.45,10.9877,0.45,10.99
,,,,,,0.452,10.9857,0.45,10.99
,,,,,,0.45,10.9859,0.45,10.99
,,,,,,0.452,10.9877,0.45,10.99
,,,,,,0.45,10.9891,0.45,10.99
,,,,,,0.452,10.9889,0.45,10.99
,,,,,,0.45,10.9872,0.45,10.99
,,,,,,0.452,10.9883,0.45,10.99
,,,,,,0.45,10.9911,0.45,10.99
,,,,,,0.442,10.9931,0.44,10.99
,,,,,,0.45,10.9922,0.45,10.99
,,,,,,0.452,10.9904,0.45,10.99
,,,,,,0.46,10.9904,0.46,10.99
,,,,,,0.452,10.9908,0.45,10.99
,,,,,,0.45,10.9916,0.45,10.99
,,,,,,0.461,10.9926,0.46,10.99
,,,,,,0.45,10.9941,0.45,10.99
,,,,,,0.452,10.9952,0.45,11
,,,,,,0.46,10.9961,0.46,11
,,,,,,0.461,10.9966,0.46,11
,,,,,,0.45,10.9965,0.45,11
,,,,,,0.461,10.9964,0.46,11
,,,,,,0.46,10.9964,0.46,11
,,,,,,0.461,10.9962,0.46,11
,,,,,,0.46,10.9966,0.46,11
,,,,,,0.472,10.9962,0.47,11
,,,,,,0.46,10.9958,0.46,11
,,,,,,0.461,10.9956,0.46,11
,,,,,,0.47,10.9951,0.47,11
,,,,,,0.461,10.9946,0.46,10.99
,,,,,,0.47,10.9952,0.47,11
,,,,,,0.472,10.9966,0.47,11
,,,,,,0.47,10.9975,0.47,11
,,,,,,0.472,10.9979,0.47,11
,,,,,,0.47,10.9978,0.47,11
,,,,,,0.461,10.9969,0.46,11
,,,,,,0.479,10.9958,0.48,11
